,rera_id,building_id,parking_type,count_booked
32748,P51900002208,,Covered Parking ( In Numbers),47
32749,P51900002210,,Number of Garages ( In Numbers),0
32750,P51900002210,,Covered Parking ( In Numbers),50
32751,P51900002232,,Number of Garages ( In Numbers),0
32752,P51900002232,,Covered Parking ( In Numbers),0
32753,P51900002235,,Number of Garages ( In Numbers),0
32754,P51900002235,,Covered Parking ( In Numbers),190
32755,P51900002251,,Number of Garages ( In Numbers),0
32756,P51900002251,,Covered Parking ( In Numbers),35
32757,P51900002298,,Number of Garages ( In Numbers),0
32758,P51900002298,,Covered Parking ( In Numbers),20
32759,P51900002300,,Number of Garages ( In Numbers),0
32760,P51900002300,,Covered Parking ( In Numbers),160
32761,P51900002372,,Number of Garages ( In Numbers),0
32762,P51900002372,,Covered Parking ( In Numbers),10
32763,P51900002427,,Number of Garages ( In Numbers),0
32764,P51900002427,,Covered Parking ( In Numbers),0
32765,P51900002435,,Number of Garages ( In Numbers),0
32766,P51900002435,,Covered Parking ( In Numbers),26
32767,P51900002485,,Number of Garages ( In Numbers),0
32768,P51900002485,,Covered Parking ( In Numbers),0
32769,P51900002496,,Number of Garages ( In Numbers),0
32770,P51900002496,,Covered Parking ( In Numbers),33
32771,P51900002527,,Number of Garages ( In Numbers),0
32772,P51900002527,,Covered Parking ( In Numbers),0
32773,P51900002599,,Number of Garages ( In Numbers),0
32774,P51900002599,,Covered Parking ( In Numbers),9
32775,P51900002602,,Number of Garages ( In Numbers),0
32776,P51900002602,,Covered Parking ( In Numbers),48
32777,P51900002676,,Number of Garages ( In Numbers),0
32778,P51900002676,,Covered Parking ( In Numbers),0
32779,P51900002696,,Number of Garages ( In Numbers),0
32780,P51900002696,,Covered Parking ( In Numbers),0
32781,P51900002722,,Number of Garages ( In Numbers),0
32782,P51900002722,,Covered Parking ( In Numbers),2
32783,P51900002746,,Number of Garages ( In Numbers),0
32784,P51900002746,,Covered Parking ( In Numbers),0
32785,P51900002750,,Number of Garages ( In Numbers),0
32786,P51900002750,,Covered Parking ( In Numbers),123
32787,P51900002761,,Number of Garages ( In Numbers),0
32788,P51900002761,,Covered Parking ( In Numbers),25
32789,P51900002771,,Number of Garages ( In Numbers),0
32790,P51900002771,,Covered Parking ( In Numbers),10
32791,P51900002789,,Number of Garages ( In Numbers),0
32792,P51900002789,,Covered Parking ( In Numbers),29
32793,P51900002841,,Number of Garages ( In Numbers),0
32794,P51900002841,,Covered Parking ( In Numbers),6
32795,P51900002859,,Number of Garages ( In Numbers),0
32796,P51900002859,,Covered Parking ( In Numbers),5
32797,P51900002867,,Number of Garages ( In Numbers),0
32798,P51900002867,,Covered Parking ( In Numbers),0
32799,P51900002869,,Number of Garages ( In Numbers),23
32800,P51900002869,,Covered Parking ( In Numbers),0
32801,P51900002871,,Number of Garages ( In Numbers),0
32802,P51900002871,,Covered Parking ( In Numbers),7
32803,P51900002895,,Number of Garages ( In Numbers),0
32804,P51900002895,,Covered Parking ( In Numbers),1
32805,P51900002897,,Number of Garages ( In Numbers),0
32806,P51900002897,,Covered Parking ( In Numbers),0
32807,P51900002902,,Number of Garages ( In Numbers),0
32808,P51900002902,,Covered Parking ( In Numbers),23
32809,P51900002907,,Number of Garages ( In Numbers),0
32810,P51900002907,,Covered Parking ( In Numbers),11
32811,P51900002919,,Number of Garages ( In Numbers),0
32812,P51900002919,,Covered Parking ( In Numbers),16
32813,P51900002959,,Number of Garages ( In Numbers),0
32814,P51900002959,,Covered Parking ( In Numbers),100
32815,P51900002961,,Number of Garages ( In Numbers),0
32816,P51900002961,,Covered Parking ( In Numbers),18
32817,P51900002984,,Number of Garages ( In Numbers),0
32818,P51900002984,,Covered Parking ( In Numbers),28
32819,P51900002986,,Number of Garages ( In Numbers),0
32820,P51900002986,,Covered Parking ( In Numbers),0
32821,P51900002991,,Number of Garages ( In Numbers),0
32822,P51900002991,,Covered Parking ( In Numbers),0
32823,P51900003058,,Number of Garages ( In Numbers),0
32824,P51900003058,,Covered Parking ( In Numbers),14
32825,P51900003092,,Number of Garages ( In Numbers),0
32826,P51900003092,,Covered Parking ( In Numbers),2
32827,P51900003096,,Number of Garages ( In Numbers),0
32828,P51900003096,,Covered Parking ( In Numbers),26
32829,P51900003098,,Number of Garages ( In Numbers),0
32830,P51900003098,,Covered Parking ( In Numbers),14
32831,P51900003106,,Number of Garages ( In Numbers),4
32832,P51900003106,,Covered Parking ( In Numbers),0
32833,P51900003122,,Number of Garages ( In Numbers),0
32834,P51900003122,,Covered Parking ( In Numbers),9
32835,P51900003138,,Number of Garages ( In Numbers),0
32836,P51900003138,,Covered Parking ( In Numbers),0
32837,P51900003161,,Number of Garages ( In Numbers),0
32838,P51900003161,,Covered Parking ( In Numbers),0
32839,P51900003194,,Number of Garages ( In Numbers),0
32840,P51900003194,,Covered Parking ( In Numbers),18
32841,P51900003195,,Number of Garages ( In Numbers),0
32842,P51900003195,,Covered Parking ( In Numbers),5
32843,P51900003220,,Number of Garages ( In Numbers),0
32844,P51900003220,,Covered Parking ( In Numbers),0
32845,P51900003234,,Number of Garages ( In Numbers),0
32846,P51900003234,,Covered Parking ( In Numbers),10
32847,P51900003249,,Number of Garages ( In Numbers),0
32848,P51900003249,,Covered Parking ( In Numbers),34
32849,P51900003250,,Number of Garages ( In Numbers),0
32850,P51900003250,,Covered Parking ( In Numbers),183
32851,P51900003268,,Number of Garages ( In Numbers),0
32852,P51900003268,,Covered Parking ( In Numbers),681
32853,P51900003280,,Number of Garages ( In Numbers),0
32854,P51900003280,,Covered Parking ( In Numbers),0
32855,P51900003287,,Number of Garages ( In Numbers),0
32856,P51900003287,,Covered Parking ( In Numbers),0
32857,P51900003295,,Number of Garages ( In Numbers),0
32858,P51900003295,,Covered Parking ( In Numbers),0
32859,P51900003302,,Number of Garages ( In Numbers),0
32860,P51900003302,,Covered Parking ( In Numbers),14
32861,P51900003316,,Number of Garages ( In Numbers),0
32862,P51900003316,,Covered Parking ( In Numbers),0
32863,P51900003324,,Number of Garages ( In Numbers),0
32864,P51900003324,,Covered Parking ( In Numbers),217
32865,P51900003331,,Number of Garages ( In Numbers),86
32866,P51900003331,,Covered Parking ( In Numbers),0
32867,P51900003343,,Number of Garages ( In Numbers),0
32868,P51900003343,,Covered Parking ( In Numbers),0
32869,P51900003349,,Number of Garages ( In Numbers),0
32870,P51900003349,,Covered Parking ( In Numbers),0
32871,P51900003381,,Number of Garages ( In Numbers),0
32872,P51900003381,,Covered Parking ( In Numbers),12
32873,P51900003402,,Number of Garages ( In Numbers),0
32874,P51900003402,,Covered Parking ( In Numbers),0
32875,P51900003443,,Number of Garages ( In Numbers),0
32876,P51900003443,,Covered Parking ( In Numbers),0
32877,P51900003463,,Number of Garages ( In Numbers),0
32878,P51900003463,,Covered Parking ( In Numbers),26
32879,P51900003487,,Number of Garages ( In Numbers),0
32880,P51900003487,,Covered Parking ( In Numbers),0
32881,P51900003524,,Number of Garages ( In Numbers),0
32882,P51900003524,,Covered Parking ( In Numbers),0
32883,P51900003525,,Number of Garages ( In Numbers),0
32884,P51900003525,,Covered Parking ( In Numbers),349
32885,P51900003595,,Number of Garages ( In Numbers),Nil
32886,P51900003595,,Covered Parking ( In Numbers),108
32887,P51900003605,,Number of Garages ( In Numbers),0
32888,P51900003605,,Covered Parking ( In Numbers),5
32889,P51900003617,,Number of Garages ( In Numbers),0
32890,P51900003617,,Covered Parking ( In Numbers),27
32891,P51900003621,,Number of Garages ( In Numbers),0
32892,P51900003621,,Covered Parking ( In Numbers),0
32893,P51900003676,,Number of Garages ( In Numbers),0
32894,P51900003676,,Covered Parking ( In Numbers),16
32895,P51900003689,,Number of Garages ( In Numbers),0
32896,P51900003689,,Covered Parking ( In Numbers),20
32897,P51900003718,,Number of Garages ( In Numbers),0
32898,P51900003718,,Covered Parking ( In Numbers),32
32899,P51900003736,,Number of Garages ( In Numbers),0
32900,P51900003736,,Covered Parking ( In Numbers),76
32901,P51900003740,,Number of Garages ( In Numbers),0
32902,P51900003740,,Covered Parking ( In Numbers),9
32903,P51900003787,,Number of Garages ( In Numbers),0
32904,P51900003787,,Covered Parking ( In Numbers),10
32905,P51900003823,,Number of Garages ( In Numbers),0
32906,P51900003823,,Covered Parking ( In Numbers),0
32907,P51900003831,,Number of Garages ( In Numbers),0
32908,P51900003831,,Covered Parking ( In Numbers),0
32909,P51900003845,,Number of Garages ( In Numbers),0
32910,P51900003845,,Covered Parking ( In Numbers),0
32911,P51900003861,,Number of Garages ( In Numbers),0
32912,P51900003861,,Covered Parking ( In Numbers),59
32913,P51900003903,,Number of Garages ( In Numbers),0
32914,P51900003903,,Covered Parking ( In Numbers),40
32915,P51900003943,,Number of Garages ( In Numbers),0
32916,P51900003943,,Covered Parking ( In Numbers),0
32917,P51900003947,,Number of Garages ( In Numbers),0
32918,P51900003947,,Covered Parking ( In Numbers),140
32919,P51900003953,,Number of Garages ( In Numbers),0
32920,P51900003953,,Covered Parking ( In Numbers),0
32921,P51900003955,,Number of Garages ( In Numbers),Nil
32922,P51900003955,,Covered Parking ( In Numbers),Nil
32923,P51900003990,,Number of Garages ( In Numbers),N.A.
32924,P51900003990,,Covered Parking ( In Numbers),46
32925,P51900003998,,Number of Garages ( In Numbers),0
32926,P51900003998,,Covered Parking ( In Numbers),58
32927,P51900004011,,Number of Garages ( In Numbers),0
32928,P51900004011,,Covered Parking ( In Numbers),0
32929,P51900004016,,Number of Garages ( In Numbers),0
32930,P51900004016,,Covered Parking ( In Numbers),27
32931,P51900004050,,Number of Garages ( In Numbers),0
32932,P51900004050,,Covered Parking ( In Numbers),0
32933,P51900004053,,Number of Garages ( In Numbers),0
32934,P51900004053,,Covered Parking ( In Numbers),0
32935,P51900004100,,Number of Garages ( In Numbers),0
32936,P51900004100,,Covered Parking ( In Numbers),0
32937,P51900004114,,Number of Garages ( In Numbers),0
32938,P51900004114,,Covered Parking ( In Numbers),9
32939,P51900004145,,Number of Garages ( In Numbers),0
32940,P51900004145,,Covered Parking ( In Numbers),0
32941,P51900004149,,Number of Garages ( In Numbers),0
32942,P51900004149,,Covered Parking ( In Numbers),145
32943,P51900004158,,Number of Garages ( In Numbers),0
32944,P51900004158,,Covered Parking ( In Numbers),0
32945,P51900004172,,Number of Garages ( In Numbers),0
32946,P51900004172,,Covered Parking ( In Numbers),35
32947,P51900004211,,Number of Garages ( In Numbers),0
32948,P51900004211,,Covered Parking ( In Numbers),1
32949,P51900004241,,Number of Garages ( In Numbers),0
32950,P51900004241,,Covered Parking ( In Numbers),14
32951,P51900004243,,Number of Garages ( In Numbers),0
32952,P51900004243,,Covered Parking ( In Numbers),182
32953,P51900004251,,Number of Garages ( In Numbers),0
32954,P51900004251,,Covered Parking ( In Numbers),0
32955,P51900004271,,Number of Garages ( In Numbers),0
32956,P51900004271,,Covered Parking ( In Numbers),0
32957,P51900004280,,Number of Garages ( In Numbers),0
32958,P51900004280,,Covered Parking ( In Numbers),0
32959,P51900004309,,Number of Garages ( In Numbers),0
32960,P51900004309,,Covered Parking ( In Numbers),0
32961,P51900004360,,Number of Garages ( In Numbers),0
32962,P51900004360,,Covered Parking ( In Numbers),14
32963,P51900004392,,Number of Garages ( In Numbers),0
32964,P51900004392,,Covered Parking ( In Numbers),12
32965,P51900004420,,Number of Garages ( In Numbers),0
32966,P51900004420,,Covered Parking ( In Numbers),8
32967,P51900004434,,Number of Garages ( In Numbers),0
32968,P51900004434,,Covered Parking ( In Numbers),87
32969,P51900004442,,Number of Garages ( In Numbers),0
32970,P51900004442,,Covered Parking ( In Numbers),9
32971,P51900004470,,Number of Garages ( In Numbers),0
32972,P51900004470,,Covered Parking ( In Numbers),19
32973,P51900004544,,Number of Garages ( In Numbers),0
32974,P51900004544,,Covered Parking ( In Numbers),0
32975,P51900004549,,Number of Garages ( In Numbers),0
32976,P51900004549,,Covered Parking ( In Numbers),17
32977,P51900004595,,Number of Garages ( In Numbers),0
32978,P51900004595,,Covered Parking ( In Numbers),16
32979,P51900004603,,Number of Garages ( In Numbers),0
32980,P51900004603,,Covered Parking ( In Numbers),0
32981,P51900004623,,Number of Garages ( In Numbers),NA
32982,P51900004623,,Covered Parking ( In Numbers),NA
32983,P51900004629,,Number of Garages ( In Numbers),4
32984,P51900004629,,Covered Parking ( In Numbers),35
32985,P51900004642,,Number of Garages ( In Numbers),0
32986,P51900004642,,Covered Parking ( In Numbers),14
32987,P51900004666,,Number of Garages ( In Numbers),0
32988,P51900004666,,Covered Parking ( In Numbers),0
32989,P51900004674,,Number of Garages ( In Numbers),0
32990,P51900004674,,Covered Parking ( In Numbers),47
32991,P51900004688,,Number of Garages ( In Numbers),0
32992,P51900004688,,Covered Parking ( In Numbers),5
32993,P51900004714,,Number of Garages ( In Numbers),0
32994,P51900004714,,Covered Parking ( In Numbers),51
32995,P51900004764,,Number of Garages ( In Numbers),0
32996,P51900004764,,Covered Parking ( In Numbers),0
32997,P51900004769,,Number of Garages ( In Numbers),0
32998,P51900004769,,Covered Parking ( In Numbers),382
32999,P51900004775,,Number of Garages ( In Numbers),0
33000,P51900004775,,Covered Parking ( In Numbers),40
33001,P51900004810,,Number of Garages ( In Numbers),0
33002,P51900004810,,Covered Parking ( In Numbers),0
33003,P51900004811,,Number of Garages ( In Numbers),0
33004,P51900004811,,Covered Parking ( In Numbers),0
33005,P51900004866,,Number of Garages ( In Numbers),0
33006,P51900004866,,Covered Parking ( In Numbers),4
33007,P51900004885,,Number of Garages ( In Numbers),0
33008,P51900004885,,Covered Parking ( In Numbers),0
33009,P51900004897,,Number of Garages ( In Numbers),0
33010,P51900004897,,Covered Parking ( In Numbers),216
33011,P51900004900,,Number of Garages ( In Numbers),0
33012,P51900004900,,Covered Parking ( In Numbers),0
33013,P51900004931,,Number of Garages ( In Numbers),0
33014,P51900004931,,Covered Parking ( In Numbers),2
33015,P51900004951,,Number of Garages ( In Numbers),0
33016,P51900004951,,Covered Parking ( In Numbers),0
33017,P51900004994,,Number of Garages ( In Numbers),0
33018,P51900004994,,Covered Parking ( In Numbers),21
33019,P51900005018,,Number of Garages ( In Numbers),0
33020,P51900005018,,Covered Parking ( In Numbers),65
33021,P51900005034,,Number of Garages ( In Numbers),0
33022,P51900005034,,Covered Parking ( In Numbers),36
33023,P51900005054,,Number of Garages ( In Numbers),0
33024,P51900005054,,Covered Parking ( In Numbers),36
33025,P51900005112,,Number of Garages ( In Numbers),0
33026,P51900005112,,Covered Parking ( In Numbers),0
33027,P51900005130,,Number of Garages ( In Numbers),0
33028,P51900005130,,Covered Parking ( In Numbers),0
33029,P51900005185,,Number of Garages ( In Numbers),0
33030,P51900005185,,Covered Parking ( In Numbers),0
33031,P51900005188,,Number of Garages ( In Numbers),0
33032,P51900005188,,Covered Parking ( In Numbers),0
33033,P51900005191,,Number of Garages ( In Numbers),0
33034,P51900005191,,Covered Parking ( In Numbers),18
33035,P51900005216,,Number of Garages ( In Numbers),0
33036,P51900005216,,Covered Parking ( In Numbers),213
33037,P51900005225,,Number of Garages ( In Numbers),0
33038,P51900005225,,Covered Parking ( In Numbers),10
33039,P51900005231,,Number of Garages ( In Numbers),0
33040,P51900005231,,Covered Parking ( In Numbers),6
33041,P51900005246,,Number of Garages ( In Numbers),0
33042,P51900005246,,Covered Parking ( In Numbers),0
33043,P51900005254,,Number of Garages ( In Numbers),0
33044,P51900005254,,Covered Parking ( In Numbers),10
33045,P51900005280,,Number of Garages ( In Numbers),0
33046,P51900005280,,Covered Parking ( In Numbers),2
33047,P51900005282,,Number of Garages ( In Numbers),0
33048,P51900005282,,Covered Parking ( In Numbers),0
33049,P51900005324,,Number of Garages ( In Numbers),0
33050,P51900005324,,Covered Parking ( In Numbers),4
33051,P51900005337,,Number of Garages ( In Numbers),0
33052,P51900005337,,Covered Parking ( In Numbers),13
33053,P51900005346,,Number of Garages ( In Numbers),0
33054,P51900005346,,Covered Parking ( In Numbers),40
33055,P51900005349,,Number of Garages ( In Numbers),0
33056,P51900005349,,Covered Parking ( In Numbers),8
33057,P51900005352,,Number of Garages ( In Numbers),0
33058,P51900005352,,Covered Parking ( In Numbers),0
33059,P51900005355,,Number of Garages ( In Numbers),0
33060,P51900005355,,Covered Parking ( In Numbers),50
33061,P51900005362,,Number of Garages ( In Numbers),0
33062,P51900005362,,Covered Parking ( In Numbers),31
33063,P51900005370,,Number of Garages ( In Numbers),0
33064,P51900005370,,Covered Parking ( In Numbers),0
33065,P51900005378,,Number of Garages ( In Numbers),0
33066,P51900005378,,Covered Parking ( In Numbers),86
33067,P51900005385,,Number of Garages ( In Numbers),0
33068,P51900005385,,Covered Parking ( In Numbers),0
33069,P51900005401,,Number of Garages ( In Numbers),0
33070,P51900005401,,Covered Parking ( In Numbers),63
33071,P51900005417,,Number of Garages ( In Numbers),0
33072,P51900005417,,Covered Parking ( In Numbers),1
33073,P51900005427,,Number of Garages ( In Numbers),0
33074,P51900005427,,Covered Parking ( In Numbers),0
33075,P51900005428,,Number of Garages ( In Numbers),0
33076,P51900005428,,Covered Parking ( In Numbers),18
33077,P51900005432,,Number of Garages ( In Numbers),0
33078,P51900005432,,Covered Parking ( In Numbers),744
33079,P51900005473,,Number of Garages ( In Numbers),0
33080,P51900005473,,Covered Parking ( In Numbers),29
33081,P51900005501,,Number of Garages ( In Numbers),0
33082,P51900005501,,Covered Parking ( In Numbers),0
33083,P51900005526,,Number of Garages ( In Numbers),0
33084,P51900005526,,Covered Parking ( In Numbers),0
33085,P51900005532,,Number of Garages ( In Numbers),0
33086,P51900005532,,Covered Parking ( In Numbers),0
33087,P51900005575,,Number of Garages ( In Numbers),0
33088,P51900005575,,Covered Parking ( In Numbers),4
33089,P51900005602,,Number of Garages ( In Numbers),0
33090,P51900005602,,Covered Parking ( In Numbers),29
33091,P51900005685,,Number of Garages ( In Numbers),0
33092,P51900005685,,Covered Parking ( In Numbers),15
33093,P51900005694,,Number of Garages ( In Numbers),0
33094,P51900005694,,Covered Parking ( In Numbers),17
33095,P51900005726,,Number of Garages ( In Numbers),0
33096,P51900005726,,Covered Parking ( In Numbers),12
33097,P51900005752,,Number of Garages ( In Numbers),0
33098,P51900005752,,Covered Parking ( In Numbers),40
33099,P51900005771,,Number of Garages ( In Numbers),0
33100,P51900005771,,Covered Parking ( In Numbers),12
33101,P51900005776,,Number of Garages ( In Numbers),0
33102,P51900005776,,Covered Parking ( In Numbers),8
33103,P51900005827,,Number of Garages ( In Numbers),21
33104,P51900005827,,Covered Parking ( In Numbers),18
33105,P51900005835,,Number of Garages ( In Numbers),0
33106,P51900005835,,Covered Parking ( In Numbers),0
33107,P51900005842,,Number of Garages ( In Numbers),0
33108,P51900005842,,Covered Parking ( In Numbers),0
33109,P51900005855,,Number of Garages ( In Numbers),0
33110,P51900005855,,Covered Parking ( In Numbers),0
33111,P51900005858,,Number of Garages ( In Numbers),0
33112,P51900005858,,Covered Parking ( In Numbers),15
33113,P51900005874,,Number of Garages ( In Numbers),0
33114,P51900005874,,Covered Parking ( In Numbers),3
33115,P51900005890,,Number of Garages ( In Numbers),0
33116,P51900005890,,Covered Parking ( In Numbers),4
33117,P51900005892,,Number of Garages ( In Numbers),0
33118,P51900005892,,Covered Parking ( In Numbers),0
33119,P51900005921,,Number of Garages ( In Numbers),3
33120,P51900005921,,Covered Parking ( In Numbers),5
33121,P51900005928,,Number of Garages ( In Numbers),0
33122,P51900005928,,Covered Parking ( In Numbers),14
33123,P51900005974,,Number of Garages ( In Numbers),0
33124,P51900005974,,Covered Parking ( In Numbers),0
33125,P51900005984,,Number of Garages ( In Numbers),0
33126,P51900005984,,Covered Parking ( In Numbers),5
33127,P51900005988,,Number of Garages ( In Numbers),0
33128,P51900005988,,Covered Parking ( In Numbers),10
33129,P51900005991,,Number of Garages ( In Numbers),0
33130,P51900005991,,Covered Parking ( In Numbers),6
33131,P51900005993,,Number of Garages ( In Numbers),0
33132,P51900005993,,Covered Parking ( In Numbers),0
33133,P51900006005,,Number of Garages ( In Numbers),0
33134,P51900006005,,Covered Parking ( In Numbers),8
33135,P51900006016,,Number of Garages ( In Numbers),0
33136,P51900006016,,Covered Parking ( In Numbers),3
33137,P51900006024,,Number of Garages ( In Numbers),0
33138,P51900006024,,Covered Parking ( In Numbers),20
33139,P51900006034,,Number of Garages ( In Numbers),0
33140,P51900006034,,Covered Parking ( In Numbers),0
33141,P51900006038,,Number of Garages ( In Numbers),0
33142,P51900006038,,Covered Parking ( In Numbers),0
33143,P51900006052,,Number of Garages ( In Numbers),0
33144,P51900006052,,Covered Parking ( In Numbers),1
33145,P51900006094,,Number of Garages ( In Numbers),0
33146,P51900006094,,Covered Parking ( In Numbers),0
33147,P51900006101,,Number of Garages ( In Numbers),0
33148,P51900006101,,Covered Parking ( In Numbers),0
33149,P51900006119,,Number of Garages ( In Numbers),0
33150,P51900006119,,Covered Parking ( In Numbers),12
33151,P51900006138,,Number of Garages ( In Numbers),0
33152,P51900006138,,Covered Parking ( In Numbers),24
33153,P51900006152,,Number of Garages ( In Numbers),0
33154,P51900006152,,Covered Parking ( In Numbers),11
33155,P51900006183,,Number of Garages ( In Numbers),0
33156,P51900006183,,Covered Parking ( In Numbers),41
33157,P51900006273,,Number of Garages ( In Numbers),0
33158,P51900006273,,Covered Parking ( In Numbers),0
33159,P51900006277,,Number of Garages ( In Numbers),0
33160,P51900006277,,Covered Parking ( In Numbers),0
33161,P51900006299,,Number of Garages ( In Numbers),0
33162,P51900006299,,Covered Parking ( In Numbers),234
33163,P51900006333,,Number of Garages ( In Numbers),0
33164,P51900006333,,Covered Parking ( In Numbers),2
33165,P51900006367,,Number of Garages ( In Numbers),0
33166,P51900006367,,Covered Parking ( In Numbers),166
33167,P51900006368,,Number of Garages ( In Numbers),0
33168,P51900006368,,Covered Parking ( In Numbers),0
33169,P51900006410,,Number of Garages ( In Numbers),2
33170,P51900006410,,Covered Parking ( In Numbers),30
33171,P51900006456,,Number of Garages ( In Numbers),0
33172,P51900006456,,Covered Parking ( In Numbers),2
33173,P51900006458,,Number of Garages ( In Numbers),0
33174,P51900006458,,Covered Parking ( In Numbers),0
33175,P51900006465,,Number of Garages ( In Numbers),0
33176,P51900006465,,Covered Parking ( In Numbers),0
33177,P51900006503,,Number of Garages ( In Numbers),0
33178,P51900006503,,Covered Parking ( In Numbers),3
33179,P51900006519,,Number of Garages ( In Numbers),0
33180,P51900006519,,Covered Parking ( In Numbers),11
33181,P51900006531,,Number of Garages ( In Numbers),3
33182,P51900006531,,Covered Parking ( In Numbers),6
33183,P51900006532,,Number of Garages ( In Numbers),0
33184,P51900006532,,Covered Parking ( In Numbers),20
33185,P51900006533,,Number of Garages ( In Numbers),0
33186,P51900006533,,Covered Parking ( In Numbers),0
33187,P51900006567,,Number of Garages ( In Numbers),0
33188,P51900006567,,Covered Parking ( In Numbers),0
33189,P51900006575,,Number of Garages ( In Numbers),0
33190,P51900006575,,Covered Parking ( In Numbers),0
33191,P51900006593,,Number of Garages ( In Numbers),0
33192,P51900006593,,Covered Parking ( In Numbers),0
33193,P51900006633,,Number of Garages ( In Numbers),0
33194,P51900006633,,Covered Parking ( In Numbers),0
33195,P51900006635,,Number of Garages ( In Numbers),0
33196,P51900006635,,Covered Parking ( In Numbers),0
33197,P51900006654,,Number of Garages ( In Numbers),0
33198,P51900006654,,Covered Parking ( In Numbers),0
33199,P51900006687,,Number of Garages ( In Numbers),0
33200,P51900006687,,Covered Parking ( In Numbers),19
33201,P51900006722,,Number of Garages ( In Numbers),0
33202,P51900006722,,Covered Parking ( In Numbers),0
33203,P51900006748,,Number of Garages ( In Numbers),0
33204,P51900006748,,Covered Parking ( In Numbers),26
33205,P51900006752,,Number of Garages ( In Numbers),0
33206,P51900006752,,Covered Parking ( In Numbers),22
33207,P51900006756,,Number of Garages ( In Numbers),0
33208,P51900006756,,Covered Parking ( In Numbers),0
33209,P51900006774,,Number of Garages ( In Numbers),0
33210,P51900006774,,Covered Parking ( In Numbers),0
33211,P51900006784,,Number of Garages ( In Numbers),0
33212,P51900006784,,Covered Parking ( In Numbers),24
33213,P51900006786,,Number of Garages ( In Numbers),0
33214,P51900006786,,Covered Parking ( In Numbers),246
33215,P51900006804,,Number of Garages ( In Numbers),0
33216,P51900006804,,Covered Parking ( In Numbers),0
33217,P51900006846,,Number of Garages ( In Numbers),0
33218,P51900006846,,Covered Parking ( In Numbers),0
33219,P51900006860,,Number of Garages ( In Numbers),0
33220,P51900006860,,Covered Parking ( In Numbers),3
33221,P51900006866,,Number of Garages ( In Numbers),0
33222,P51900006866,,Covered Parking ( In Numbers),0
33223,P51900006877,,Number of Garages ( In Numbers),0
33224,P51900006877,,Covered Parking ( In Numbers),0
33225,P51900006894,,Number of Garages ( In Numbers),0
33226,P51900006894,,Covered Parking ( In Numbers),0
33227,P51900006907,,Number of Garages ( In Numbers),0
33228,P51900006907,,Covered Parking ( In Numbers),0
33229,P51900006916,,Number of Garages ( In Numbers),0
33230,P51900006916,,Covered Parking ( In Numbers),0
33231,P51900006932,,Number of Garages ( In Numbers),0
33232,P51900006932,,Covered Parking ( In Numbers),23
33233,P51900006933,,Number of Garages ( In Numbers),0
33234,P51900006933,,Covered Parking ( In Numbers),0
33235,P51900006979,,Number of Garages ( In Numbers),12
33236,P51900006979,,Covered Parking ( In Numbers),10
33237,P51900007083,,Number of Garages ( In Numbers),0
33238,P51900007083,,Covered Parking ( In Numbers),0
33239,P51900007103,,Number of Garages ( In Numbers),0
33240,P51900007103,,Covered Parking ( In Numbers),0
33241,P51900007117,,Number of Garages ( In Numbers),0
33242,P51900007117,,Covered Parking ( In Numbers),0
33243,P51900007187,,Number of Garages ( In Numbers),0
33244,P51900007187,,Covered Parking ( In Numbers),0
33245,P51900007228,,Number of Garages ( In Numbers),0
33246,P51900007228,,Covered Parking ( In Numbers),0
33247,P51900007234,,Number of Garages ( In Numbers),0
33248,P51900007234,,Covered Parking ( In Numbers),0
33249,P51900007250,,Number of Garages ( In Numbers),0
33250,P51900007250,,Covered Parking ( In Numbers),0
33251,P51900007257,,Number of Garages ( In Numbers),0
33252,P51900007257,,Covered Parking ( In Numbers),19
33253,P51900007293,,Number of Garages ( In Numbers),NA
33254,P51900007293,,Covered Parking ( In Numbers),4
33255,P51900007305,,Number of Garages ( In Numbers),0
33256,P51900007305,,Covered Parking ( In Numbers),0
33257,P51900007311,,Number of Garages ( In Numbers),0
33258,P51900007311,,Covered Parking ( In Numbers),47
33259,P51900007321,,Number of Garages ( In Numbers),0
33260,P51900007321,,Covered Parking ( In Numbers),75
33261,P51900007332,,Number of Garages ( In Numbers),0
33262,P51900007332,,Covered Parking ( In Numbers),0
33263,P51900007376,,Number of Garages ( In Numbers),0
33264,P51900007376,,Covered Parking ( In Numbers),0
33265,P51900007380,,Number of Garages ( In Numbers),0
33266,P51900007380,,Covered Parking ( In Numbers),0
33267,P51900007404,,Number of Garages ( In Numbers),0
33268,P51900007404,,Covered Parking ( In Numbers),10
33269,P51900007411,,Number of Garages ( In Numbers),0
33270,P51900007411,,Covered Parking ( In Numbers),0
33271,P51900007414,,Number of Garages ( In Numbers),0
33272,P51900007414,,Covered Parking ( In Numbers),25
33273,P51900007421,,Number of Garages ( In Numbers),0
33274,P51900007421,,Covered Parking ( In Numbers),0
33275,P51900007426,,Number of Garages ( In Numbers),0
33276,P51900007426,,Covered Parking ( In Numbers),1
33277,P51900007433,,Number of Garages ( In Numbers),0
33278,P51900007433,,Covered Parking ( In Numbers),0
33279,P51900007455,,Number of Garages ( In Numbers),0
33280,P51900007455,,Covered Parking ( In Numbers),0
33281,P51900007465,,Number of Garages ( In Numbers),0
33282,P51900007465,,Covered Parking ( In Numbers),0
33283,P51900007488,,Number of Garages ( In Numbers),0
33284,P51900007488,,Covered Parking ( In Numbers),30
